state,state_long,state_fips,county_fips,county,fips_type
TX,Texas,48,163,Frio County,H1
TX,Texas,48,165,Gaines County,H1
TX,Texas,48,167,Galveston County,H1
TX,Texas,48,169,Garza County,H1
TX,Texas,48,171,Gillespie County,H1
TX,Texas,48,173,Glasscock County,H1
TX,Texas,48,175,Goliad County,H1
TX,Texas,48,177,Gonzales County,H1
TX,Texas,48,179,Gray County,H1
TX,Texas,48,181,Grayson County,H1
TX,Texas,48,183,Gregg County,H1
TX,Texas,48,185,Grimes County,H1
TX,Texas,48,187,Guadalupe County,H1
TX,Texas,48,189,Hale County,H1
TX,Texas,48,191,Hall County,H1
TX,Texas,48,193,Hamilton County,H1
TX,Texas,48,195,Hansford County,H1
TX,Texas,48,197,Hardeman County,H1
TX,Texas,48,199,Hardin County,H1
TX,Texas,48,201,Harris County,H1
TX,Texas,48,203,Harrison County,H1
TX,Texas,48,205,Hartley County,H1
TX,Texas,48,207,Haskell County,H1
TX,Texas,48,209,Hays County,H1
TX,Texas,48,211,Hemphill County,H1
TX,Texas,48,213,Henderson County,H1
TX,Texas,48,215,Hidalgo County,H1
TX,Texas,48,217,Hill County,H1
TX,Texas,48,219,Hockley County,H1
TX,Texas,48,221,Hood County,H1
TX,Texas,48,223,Hopkins County,H1
TX,Texas,48,225,Houston County,H1
TX,Texas,48,227,Howard County,H1
TX,Texas,48,229,Hudspeth County,H1
TX,Texas,48,231,Hunt County,H1
TX,Texas,48,233,Hutchinson County,H1
TX,Texas,48,235,Irion County,H1
TX,Texas,48,237,Jack County,H1
TX,Texas,48,239,Jackson County,H1
TX,Texas,48,241,Jasper County,H1
TX,Texas,48,243,Jeff Davis County,H1
TX,Texas,48,245,Jefferson County,H1
TX,Texas,48,247,Jim Hogg County,H1
TX,Texas,48,249,Jim Wells County,H1
TX,Texas,48,251,Johnson County,H1
TX,Texas,48,253,Jones County,H1
TX,Texas,48,255,Karnes County,H1
TX,Texas,48,257,Kaufman County,H1
TX,Texas,48,259,Kendall County,H1
TX,Texas,48,261,Kenedy County,H1
TX,Texas,48,263,Kent County,H1
TX,Texas,48,265,Kerr County,H1
TX,Texas,48,267,Kimble County,H1
TX,Texas,48,269,King County,H1
TX,Texas,48,271,Kinney County,H1
TX,Texas,48,273,Kleberg County,H1
TX,Texas,48,275,Knox County,H1
TX,Texas,48,277,Lamar County,H1
TX,Texas,48,279,Lamb County,H1
TX,Texas,48,281,Lampasas County,H1
TX,Texas,48,283,La Salle County,H1
TX,Texas,48,285,Lavaca County,H1
TX,Texas,48,287,Lee County,H1
TX,Texas,48,289,Leon County,H1
TX,Texas,48,291,Liberty County,H1
TX,Texas,48,293,Limestone County,H1
TX,Texas,48,295,Lipscomb County,H1
TX,Texas,48,297,Live Oak County,H1
TX,Texas,48,299,Llano County,H1
TX,Texas,48,301,Loving County,H1
TX,Texas,48,303,Lubbock County,H1
TX,Texas,48,305,Lynn County,H1
TX,Texas,48,307,McCulloch County,H1
TX,Texas,48,309,McLennan County,H1
TX,Texas,48,311,McMullen County,H1
TX,Texas,48,313,Madison County,H1
TX,Texas,48,315,Marion County,H1
TX,Texas,48,317,Martin County,H1
TX,Texas,48,319,Mason County,H1
TX,Texas,48,321,Matagorda County,H1
TX,Texas,48,323,Maverick County,H1
TX,Texas,48,325,Medina County,H1
TX,Texas,48,327,Menard County,H1
TX,Texas,48,329,Midland County,H1
TX,Texas,48,331,Milam County,H1
TX,Texas,48,333,Mills County,H1
TX,Texas,48,335,Mitchell County,H1
TX,Texas,48,337,Montague County,H1
TX,Texas,48,339,Montgomery County,H1
TX,Texas,48,341,Moore County,H1
TX,Texas,48,343,Morris County,H1
TX,Texas,48,345,Motley County,H1
TX,Texas,48,347,Nacogdoches County,H1
TX,Texas,48,349,Navarro County,H1
TX,Texas,48,351,Newton County,H1
TX,Texas,48,353,Nolan County,H1
TX,Texas,48,355,Nueces County,H1
TX,Texas,48,357,Ochiltree County,H1
TX,Texas,48,359,Oldham County,H1
TX,Texas,48,361,Orange County,H1
TX,Texas,48,363,Palo Pinto County,H1
TX,Texas,48,365,Panola County,H1
TX,Texas,48,367,Parker County,H1
TX,Texas,48,369,Parmer County,H1
TX,Texas,48,371,Pecos County,H1
TX,Texas,48,373,Polk County,H1
TX,Texas,48,375,Potter County,H1
TX,Texas,48,377,Presidio County,H1
TX,Texas,48,379,Rains County,H1
TX,Texas,48,381,Randall County,H1
TX,Texas,48,383,Reagan County,H1
TX,Texas,48,385,Real County,H1
TX,Texas,48,387,Red River County,H1
TX,Texas,48,389,Reeves County,H1
TX,Texas,48,391,Refugio County,H1
TX,Texas,48,393,Roberts County,H1
TX,Texas,48,395,Robertson County,H1
TX,Texas,48,397,Rockwall County,H1
TX,Texas,48,399,Runnels County,H1
TX,Texas,48,401,Rusk County,H1
TX,Texas,48,403,Sabine County,H1
TX,Texas,48,405,San Augustine County,H1
TX,Texas,48,407,San Jacinto County,H1
TX,Texas,48,409,San Patricio County,H1
TX,Texas,48,411,San Saba County,H1
TX,Texas,48,413,Schleicher County,H1
TX,Texas,48,415,Scurry County,H1
TX,Texas,48,417,Shackelford County,H1
TX,Texas,48,419,Shelby County,H1
TX,Texas,48,421,Sherman County,H1
TX,Texas,48,423,Smith County,H1
TX,Texas,48,425,Somervell County,H1
TX,Texas,48,427,Starr County,H1
TX,Texas,48,429,Stephens County,H1
TX,Texas,48,431,Sterling County,H1
TX,Texas,48,433,Stonewall County,H1
TX,Texas,48,435,Sutton County,H1
TX,Texas,48,437,Swisher County,H1
TX,Texas,48,439,Tarrant County,H1
TX,Texas,48,441,Taylor County,H1
TX,Texas,48,443,Terrell County,H1
TX,Texas,48,445,Terry County,H1
TX,Texas,48,447,Throckmorton County,H1
TX,Texas,48,449,Titus County,H1
TX,Texas,48,451,Tom Green County,H1
TX,Texas,48,453,Travis County,H1
TX,Texas,48,455,Trinity County,H1
TX,Texas,48,457,Tyler County,H1
TX,Texas,48,459,Upshur County,H1
TX,Texas,48,461,Upton County,H1
TX,Texas,48,463,Uvalde County,H1
TX,Texas,48,465,Val Verde County,H1
TX,Texas,48,467,Van Zandt County,H1
TX,Texas,48,469,Victoria County,H1
TX,Texas,48,471,Walker County,H1
TX,Texas,48,473,Waller County,H1
TX,Texas,48,475,Ward County,H1
TX,Texas,48,477,Washington County,H1
TX,Texas,48,479,Webb County,H1
TX,Texas,48,481,Wharton County,H1
TX,Texas,48,483,Wheeler County,H1
TX,Texas,48,485,Wichita County,H1
TX,Texas,48,487,Wilbarger County,H1
TX,Texas,48,489,Willacy County,H1
TX,Texas,48,491,Williamson County,H1
TX,Texas,48,493,Wilson County,H1
TX,Texas,48,495,Winkler County,H1
TX,Texas,48,497,Wise County,H1
TX,Texas,48,499,Wood County,H1
TX,Texas,48,501,Yoakum County,H1
TX,Texas,48,503,Young County,H1
TX,Texas,48,505,Zapata County,H1
TX,Texas,48,507,Zavala County,H1
UT,Utah,49,1,Beaver County,H1
UT,Utah,49,3,Box Elder County,H1
UT,Utah,49,5,Cache County,H1
UT,Utah,49,7,Carbon County,H1
UT,Utah,49,9,Daggett County,H1
UT,Utah,49,11,Davis County,H1
UT,Utah,49,13,Duchesne County,H1
UT,Utah,49,15,Emery County,H1
UT,Utah,49,17,Garfield County,H1
UT,Utah,49,19,Grand County,H1
UT,Utah,49,21,Iron County,H1
UT,Utah,49,23,Juab County,H1
UT,Utah,49,25,Kane County,H1
UT,Utah,49,27,Millard County,H1
UT,Utah,49,29,Morgan County,H1
UT,Utah,49,31,Piute County,H1
UT,Utah,49,33,Rich County,H1
UT,Utah,49,35,Salt Lake County,H1
UT,Utah,49,37,San Juan County,H1
UT,Utah,49,39,Sanpete County,H1
UT,Utah,49,41,Sevier County,H1
UT,Utah,49,43,Summit County,H1
UT,Utah,49,45,Tooele County,H1
UT,Utah,49,47,Uintah County,H1
UT,Utah,49,49,Utah County,H1
UT,Utah,49,51,Wasatch County,H1
UT,Utah,49,53,Washington County,H1
UT,Utah,49,55,Wayne County,H1
UT,Utah,49,57,Weber County,H1
VT,Vermont,50,1,Addison County,H1
VT,Vermont,50,3,Bennington County,H1
VT,Vermont,50,5,Caledonia County,H1
VT,Vermont,50,7,Chittenden County,H1
VT,Vermont,50,9,Essex County,H1
VT,Vermont,50,11,Franklin County,H1
VT,Vermont,50,13,Grand Isle County,H1
VT,Vermont,50,15,Lamoille County,H1
VT,Vermont,50,17,Orange County,H1
VT,Vermont,50,19,Orleans County,H1
VT,Vermont,50,21,Rutland County,H1
VT,Vermont,50,23,Washington County,H1
VT,Vermont,50,25,Windham County,H1
VT,Vermont,50,27,Windsor County,H1
VA,Virginia,51,1,Accomack County,H1
VA,Virginia,51,3,Albemarle County,H1
VA,Virginia,51,5,Alleghany County,H1
VA,Virginia,51,7,Amelia County,H1
VA,Virginia,51,9,Amherst County,H1
VA,Virginia,51,11,Appomattox County,H1
VA,Virginia,51,13,Arlington County,H1
VA,Virginia,51,15,Augusta County,H1
VA,Virginia,51,17,Bath County,H1
VA,Virginia,51,19,Bedford County,H1
VA,Virginia,51,21,Bland County,H1
VA,Virginia,51,23,Botetourt County,H1
VA,Virginia,51,25,Brunswick County,H1
VA,Virginia,51,27,Buchanan County,H1
VA,Virginia,51,29,Buckingham County,H1
VA,Virginia,51,31,Campbell County,H1
VA,Virginia,51,33,Caroline County,H1
VA,Virginia,51,35,Carroll County,H1
VA,Virginia,51,36,Charles City County,H1
VA,Virginia,51,37,Charlotte County,H1
VA,Virginia,51,41,Chesterfield County,H1
VA,Virginia,51,43,Clarke County,H1
VA,Virginia,51,45,Craig County,H1
VA,Virginia,51,47,Culpeper County,H1
VA,Virginia,51,49,Cumberland County,H1
VA,Virginia,51,51,Dickenson County,H1
VA,Virginia,51,53,Dinwiddie County,H1
VA,Virginia,51,57,Essex County,H1
VA,Virginia,51,59,Fairfax County,H1
VA,Virginia,51,61,Fauquier County,H1
VA,Virginia,51,63,Floyd County,H1
VA,Virginia,51,65,Fluvanna County,H1
VA,Virginia,51,67,Franklin County,H1
VA,Virginia,51,69,Frederick County,H1
VA,Virginia,51,71,Giles County,H1
VA,Virginia,51,73,Gloucester County,H1
VA,Virginia,51,75,Goochland County,H1
VA,Virginia,51,77,Grayson County,H1
VA,Virginia,51,79,Greene County,H1
VA,Virginia,51,81,Greensville County,H1
VA,Virginia,51,83,Halifax County,H1
VA,Virginia,51,85,Hanover County,H1
VA,Virginia,51,87,Henrico County,H1
VA,Virginia,51,89,Henry County,H1
VA,Virginia,51,91,Highland County,H1
VA,Virginia,51,93,Isle of Wight County,H1
VA,Virginia,51,95,James City County,H1
VA,Virginia,51,97,King and Queen County,H1
VA,Virginia,51,99,King George County,H1
VA,Virginia,51,101,King William County,H1
VA,Virginia,51,103,Lancaster County,H1
VA,Virginia,51,105,Lee County,H1
VA,Virginia,51,107,Loudoun County,H1
VA,Virginia,51,109,Louisa County,H1
VA,Virginia,51,111,Lunenburg County,H1
VA,Virginia,51,113,Madison County,H1
VA,Virginia,51,115,Mathews County,H1
VA,Virginia,51,117,Mecklenburg County,H1
VA,Virginia,51,119,Middlesex County,H1
VA,Virginia,51,121,Montgomery County,H1
VA,Virginia,51,125,Nelson County,H1
VA,Virginia,51,127,New Kent County,H1
VA,Virginia,51,131,Northampton County,H1
VA,Virginia,51,133,Northumberland County,H1
VA,Virginia,51,135,Nottoway County,H1
VA,Virginia,51,137,Orange County,H1
VA,Virginia,51,139,Page County,H1
VA,Virginia,51,141,Patrick County,H1
VA,Virginia,51,143,Pittsylvania County,H1
VA,Virginia,51,145,Powhatan County,H1
VA,Virginia,51,147,Prince Edward County,H1
VA,Virginia,51,149,Prince George County,H1
VA,Virginia,51,153,Prince William County,H1
VA,Virginia,51,155,Pulaski County,H1
VA,Virginia,51,157,Rappahannock County,H1
VA,Virginia,51,159,Richmond County,H1
VA,Virginia,51,161,Roanoke County,H1
VA,Virginia,51,163,Rockbridge County,H1
VA,Virginia,51,165,Rockingham County,H1
VA,Virginia,51,167,Russell County,H1
VA,Virginia,51,169,Scott County,H1
VA,Virginia,51,171,Shenandoah County,H1
VA,Virginia,51,173,Smyth County,H1
VA,Virginia,51,175,Southampton County,H1
VA,Virginia,51,177,Spotsylvania County,H1
VA,Virginia,51,179,Stafford County,H1
VA,Virginia,51,181,Surry County,H1
VA,Virginia,51,183,Sussex County,H1
VA,Virginia,51,185,Tazewell County,H1
VA,Virginia,51,187,Warren County,H1
VA,Virginia,51,191,Washington County,H1
VA,Virginia,51,193,Westmoreland County,H1
VA,Virginia,51,195,Wise County,H1
VA,Virginia,51,197,Wythe County,H1
VA,Virginia,51,199,York County,H1
VA,Virginia,51,510,Alexandria city,C7
VA,Virginia,51,515,Bedford city,C7
VA,Virginia,51,520,Bristol city,C7
VA,Virginia,51,530,Buena Vista city,C7
VA,Virginia,51,540,Charlottesville city,C7
VA,Virginia,51,550,Chesapeake city,C7
VA,Virginia,51,570,Colonial Heights city,C7
VA,Virginia,51,580,Covington city,C7
VA,Virginia,51,590,Danville city,C7
VA,Virginia,51,595,Emporia city,C7
VA,Virginia,51,600,Fairfax city,C7
VA,Virginia,51,610,Falls Church city,C7
VA,Virginia,51,620,Franklin city,C7
VA,Virginia,51,630,Fredericksburg city,C7
VA,Virginia,51,640,Galax city,C7
VA,Virginia,51,650,Hampton city,C7
VA,Virginia,51,660,Harrisonburg city,C7
VA,Virginia,51,670,Hopewell city,C7
VA,Virginia,51,678,Lexington city,C7
VA,Virginia,51,680,Lynchburg city,C7
VA,Virginia,51,683,Manassas city,C7
VA,Virginia,51,685,Manassas Park city,C7
VA,Virginia,51,690,Martinsville city,C7
VA,Virginia,51,700,Newport News city,C7
VA,Virginia,51,710,Norfolk city,C7
VA,Virginia,51,720,Norton city,C7
VA,Virginia,51,730,Petersburg city,C7
VA,Virginia,51,735,Poquoson city,C7
VA,Virginia,51,740,Portsmouth city,C7
VA,Virginia,51,750,Radford city,C7
VA,Virginia,51,760,Richmond city,C7
VA,Virginia,51,770,Roanoke city,C7
VA,Virginia,51,775,Salem city,C7
VA,Virginia,51,790,Staunton city,C7
VA,Virginia,51,800,Suffolk city,C7
VA,Virginia,51,810,Virginia Beach city,C7
VA,Virginia,51,820,Waynesboro city,C7
VA,Virginia,51,830,Williamsburg city,C7
VA,Virginia,51,840,Winchester city,C7
WA,Washington,53,1,Adams County,H1
WA,Washington,53,3,Asotin County,H1
WA,Washington,53,5,Benton County,H1
WA,Washington,53,7,Chelan County,H1
WA,Washington,53,9,Clallam County,H1
WA,Washington,53,11,Clark County,H1
WA,Washington,53,13,Columbia County,H1
WA,Washington,53,15,Cowlitz County,H1
WA,Washington,53,17,Douglas County,H1
WA,Washington,53,19,Ferry County,H1
WA,Washington,53,21,Franklin County,H1
WA,Washington,53,23,Garfield County,H1
WA,Washington,53,25,Grant County,H1
WA,Washington,53,27,Grays Harbor County,H1
WA,Washington,53,29,Island County,H1
WA,Washington,53,31,Jefferson County,H1
WA,Washington,53,33,King County,H1
WA,Washington,53,35,Kitsap County,H1
WA,Washington,53,37,Kittitas County,H1
WA,Washington,53,39,Klickitat County,H1
WA,Washington,53,41,Lewis County,H1
WA,Washington,53,43,Lincoln County,H1
WA,Washington,53,45,Mason County,H1
WA,Washington,53,47,Okanogan County,H1
WA,Washington,53,49,Pacific County,H1
WA,Washington,53,51,Pend Oreille County,H1
WA,Washington,53,53,Pierce County,H1
WA,Washington,53,55,San Juan County,H1
WA,Washington,53,57,Skagit County,H1
WA,Washington,53,59,Skamania County,H1
WA,Washington,53,61,Snohomish County,H1
WA,Washington,53,63,Spokane County,H1
WA,Washington,53,65,Stevens County,H1
WA,Washington,53,67,Thurston County,H1
WA,Washington,53,69,Wahkiakum County,H1
WA,Washington,53,71,Walla Walla County,H1
WA,Washington,53,73,Whatcom County,H1
WA,Washington,53,75,Whitman County,H1
WA,Washington,53,77,Yakima County,H1
WV,West Virginia,54,1,Barbour County,H1
WV,West Virginia,54,3,Berkeley County,H1
WV,West Virginia,54,5,Boone County,H1
WV,West Virginia,54,7,Braxton County,H1
WV,West Virginia,54,9,Brooke County,H1
WV,West Virginia,54,11,Cabell County,H1
WV,West Virginia,54,13,Calhoun County,H1
WV,West Virginia,54,15,Clay County,H1
WV,West Virginia,54,17,Doddridge County,H1
WV,West Virginia,54,19,Fayette County,H1
WV,West Virginia,54,21,Gilmer County,H1
WV,West Virginia,54,23,Grant County,H1
WV,West Virginia,54,25,Greenbrier County,H1
WV,West Virginia,54,27,Hampshire County,H1
WV,West Virginia,54,29,Hancock County,H1
WV,West Virginia,54,31,Hardy County,H1
WV,West Virginia,54,33,Harrison County,H1
WV,West Virginia,54,35,Jackson County,H1
WV,West Virginia,54,37,Jefferson County,H1
WV,West Virginia,54,39,Kanawha County,H1
WV,West Virginia,54,41,Lewis County,H1
WV,West Virginia,54,43,Lincoln County,H1
WV,West Virginia,54,45,Logan County,H1
WV,West Virginia,54,47,McDowell County,H1
WV,West Virginia,54,49,Marion County,H1
WV,West Virginia,54,51,Marshall County,H1
WV,West Virginia,54,53,Mason County,H1
WV,West Virginia,54,55,Mercer County,H1
WV,West Virginia,54,57,Mineral County,H1
WV,West Virginia,54,59,Mingo County,H1
WV,West Virginia,54,61,Monongalia County,H1
WV,West Virginia,54,63,Monroe County,H1
WV,West Virginia,54,65,Morgan County,H1
WV,West Virginia,54,67,Nicholas County,H1
WV,West Virginia,54,69,Ohio County,H1
WV,West Virginia,54,71,Pendleton County,H1
WV,West Virginia,54,73,Pleasants County,H1
WV,West Virginia,54,75,Pocahontas County,H1
WV,West Virginia,54,77,Preston County,H1
WV,West Virginia,54,79,Putnam County,H1
WV,West Virginia,54,81,Raleigh County,H1
WV,West Virginia,54,83,Randolph County,H1
WV,West Virginia,54,85,Ritchie County,H1
WV,West Virginia,54,87,Roane County,H1
WV,West Virginia,54,89,Summers County,H1
WV,West Virginia,54,91,Taylor County,H1
WV,West Virginia,54,93,Tucker County,H1
WV,West Virginia,54,95,Tyler County,H1
WV,West Virginia,54,97,Upshur County,H1
WV,West Virginia,54,99,Wayne County,H1
WV,West Virginia,54,101,Webster County,H1
WV,West Virginia,54,103,Wetzel County,H1
WV,West Virginia,54,105,Wirt County,H1
WV,West Virginia,54,107,Wood County,H1
WV,West Virginia,54,109,Wyoming County,H1
WI,Wisconsin,55,1,Adams County,H1
WI,Wisconsin,55,3,Ashland County,H1
WI,Wisconsin,55,5,Barron County,H1
WI,Wisconsin,55,7,Bayfield County,H1
WI,Wisconsin,55,9,Brown County,H1
WI,Wisconsin,55,11,Buffalo County,H1
WI,Wisconsin,55,13,Burnett County,H1
WI,Wisconsin,55,15,Calumet County,H1
WI,Wisconsin,55,17,Chippewa County,H1
WI,Wisconsin,55,19,Clark County,H1
WI,Wisconsin,55,21,Columbia County,H1
WI,Wisconsin,55,23,Crawford County,H1
WI,Wisconsin,55,25,Dane County,H1
WI,Wisconsin,55,27,Dodge County,H1
WI,Wisconsin,55,29,Door County,H1
WI,Wisconsin,55,31,Douglas County,H1
WI,Wisconsin,55,33,Dunn County,H1
WI,Wisconsin,55,35,Eau Claire County,H1
WI,Wisconsin,55,37,Florence County,H1
WI,Wisconsin,55,39,Fond du Lac County,H1
WI,Wisconsin,55,41,Forest County,H1
WI,Wisconsin,55,43,Grant County,H1
WI,Wisconsin,55,45,Green County,H1
WI,Wisconsin,55,47,Green Lake County,H1
WI,Wisconsin,55,49,Iowa County,H1
WI,Wisconsin,55,51,Iron County,H1
WI,Wisconsin,55,53,Jackson County,H1
WI,Wisconsin,55,55,Jefferson County,H1
WI,Wisconsin,55,57,Juneau County,H1
WI,Wisconsin,55,59,Kenosha County,H1
WI,Wisconsin,55,61,Kewaunee County,H1
WI,Wisconsin,55,63,La Crosse County,H1
WI,Wisconsin,55,65,Lafayette County,H1
WI,Wisconsin,55,67,Langlade County,H1
WI,Wisconsin,55,69,Lincoln County,H1
WI,Wisconsin,55,71,Manitowoc County,H1
WI,Wisconsin,55,73,Marathon County,H1
WI,Wisconsin,55,75,Marinette County,H1
WI,Wisconsin,55,77,Marquette County,H1
WI,Wisconsin,55,78,Menominee County,H1
WI,Wisconsin,55,79,Milwaukee County,H1
WI,Wisconsin,55,81,Monroe County,H1
WI,Wisconsin,55,83,Oconto County,H1
WI,Wisconsin,55,85,Oneida County,H1
WI,Wisconsin,55,87,Outagamie County,H1
WI,Wisconsin,55,89,Ozaukee County,H1
WI,Wisconsin,55,91,Pepin County,H1
WI,Wisconsin,55,93,Pierce County,H1
WI,Wisconsin,55,95,Polk County,H1
WI,Wisconsin,55,97,Portage County,H1
WI,Wisconsin,55,99,Price County,H1
WI,Wisconsin,55,101,Racine County,H1
WI,Wisconsin,55,103,Richland County,H1
WI,Wisconsin,55,105,Rock County,H1
WI,Wisconsin,55,107,Rusk County,H1
WI,Wisconsin,55,109,St. Croix County,H1
WI,Wisconsin,55,111,Sauk County,H1
WI,Wisconsin,55,113,Sawyer County,H1
WI,Wisconsin,55,115,Shawano County,H1
WI,Wisconsin,55,117,Sheboygan County,H1
WI,Wisconsin,55,119,Taylor County,H1
WI,Wisconsin,55,121,Trempealeau County,H1
WI,Wisconsin,55,123,Vernon County,H1
WI,Wisconsin,55,125,Vilas County,H1
WI,Wisconsin,55,127,Walworth County,H1
WI,Wisconsin,55,129,Washburn County,H1
WI,Wisconsin,55,131,Washington County,H1
WI,Wisconsin,55,133,Waukesha County,H1
WI,Wisconsin,55,135,Waupaca County,H1
WI,Wisconsin,55,137,Waushara County,H1
WI,Wisconsin,55,139,Winnebago County,H1
WI,Wisconsin,55,141,Wood County,H1
WY,Wyoming,56,1,Albany County,H1
WY,Wyoming,56,3,Big Horn County,H1
WY,Wyoming,56,5,Campbell County,H1
WY,Wyoming,56,7,Carbon County,H1
WY,Wyoming,56,9,Converse County,H1
WY,Wyoming,56,11,Crook County,H1
WY,Wyoming,56,13,Fremont County,H1
WY,Wyoming,56,15,Goshen County,H1
WY,Wyoming,56,17,Hot Springs County,H1
WY,Wyoming,56,19,Johnson County,H1
WY,Wyoming,56,21,Laramie County,H1
WY,Wyoming,56,23,Lincoln County,H1
WY,Wyoming,56,25,Natrona County,H1
WY,Wyoming,56,27,Niobrara County,H1
WY,Wyoming,56,29,Park County,H1
WY,Wyoming,56,31,Platte County,H1
WY,Wyoming,56,33,Sheridan County,H1
WY,Wyoming,56,35,Sublette County,H1
WY,Wyoming,56,37,Sweetwater County,H1
WY,Wyoming,56,39,Teton County,H1
WY,Wyoming,56,41,Uinta County,H1
WY,Wyoming,56,43,Washakie County,H1
WY,Wyoming,56,45,Weston County,H1
GU,Guam,66,10,Guam,H4
PR,Puerto Rico,72,1,Adjuntas Municipio,H1
PR,Puerto Rico,72,3,Aguada Municipio,H1
PR,Puerto Rico,72,5,Aguadilla Municipio,H1
PR,Puerto Rico,72,7,Aguas Buenas Municipio,H1
PR,Puerto Rico,72,9,Aibonito Municipio,H1
PR,Puerto Rico,72,11,Anasco Municipio,H1
PR,Puerto Rico,72,13,Arecibo Municipio,H1
PR,Puerto Rico,72,15,Arroyo Municipio,H1
PR,Puerto Rico,72,17,Barceloneta Municipio,H1
PR,Puerto Rico,72,19,Barranquitas Municipio,H1
PR,Puerto Rico,72,21,Bayamon Municipio,H1
PR,Puerto Rico,72,23,Cabo Rojo Municipio,H1
PR,Puerto Rico,72,25,Caguas Municipio,H1
PR,Puerto Rico,72,27,Camuy Municipio,H1
PR,Puerto Rico,72,29,Canovanas Municipio,H1
PR,Puerto Rico,72,31,Carolina Municipio,H1
PR,Puerto Rico,72,33,Catano Municipio,H1
PR,Puerto Rico,72,35,Cayey Municipio,H1
PR,Puerto Rico,72,37,Ceiba Municipio,H1
PR,Puerto Rico,72,39,Ciales Municipio,H1
PR,Puerto Rico,72,41,Cidra Municipio,H1
PR,Puerto Rico,72,43,Coamo Municipio,H1
PR,Puerto Rico,72,45,Comerio Municipio,H1
PR,Puerto Rico,72,47,Corozal Municipio,H1
PR,Puerto Rico,72,49,Culebra Municipio,H1
PR,Puerto Rico,72,51,Dorado Municipio,H1
PR,Puerto Rico,72,53,Fajardo Municipio,H1
PR,Puerto Rico,72,54,Florida Municipio,H1
PR,Puerto Rico,72,55,Guanica Municipio,H1
PR,Puerto Rico,72,57,Guayama Municipio,H1
PR,Puerto Rico,72,59,Guayanilla Municipio,H1
PR,Puerto Rico,72,61,Guaynabo Municipio,H1
PR,Puerto Rico,72,63,Gurabo Municipio,H1
PR,Puerto Rico,72,65,Hatillo Municipio,H1
PR,Puerto Rico,72,67,Hormigueros Municipio,H1
PR,Puerto Rico,72,69,Humacao Municipio,H1
PR,Puerto Rico,72,71,Isabela Municipio,H1
PR,Puerto Rico,72,73,Jayuya Municipio,H1
PR,Puerto Rico,72,75,Juana Diaz Municipio,H1
PR,Puerto Rico,72,77,Juncos Municipio,H1
PR,Puerto Rico,72,79,Lajas Municipio,H1
PR,Puerto Rico,72,81,Lares Municipio,H1
PR,Puerto Rico,72,83,Las Marias Municipio,H1
PR,Puerto Rico,72,85,Las Piedras Municipio,H1
PR,Puerto Rico,72,87,Loiza Municipio,H1
PR,Puerto Rico,72,89,Luquillo Municipio,H1
PR,Puerto Rico,72,91,Manati Municipio,H1
PR,Puerto Rico,72,93,Maricao Municipio,H1
PR,Puerto Rico,72,95,Maunabo Municipio,H1
PR,Puerto Rico,72,97,Mayaguez Municipio,H1
PR,Puerto Rico,72,99,Moca Municipio,H1
PR,Puerto Rico,72,101,Morovis Municipio,H1
PR,Puerto Rico,72,103,Naguabo Municipio,H1
PR,Puerto Rico,72,105,Naranjito Municipio,H1
PR,Puerto Rico,72,107,Orocovis Municipio,H1
PR,Puerto Rico,72,109,Patillas Municipio,H1
PR,Puerto Rico,72,111,Penuelas Municipio,H1
PR,Puerto Rico,72,113,Ponce Municipio,H1
PR,Puerto Rico,72,115,Quebradillas Municipio,H1
PR,Puerto Rico,72,117,Rincon Municipio,H1
PR,Puerto Rico,72,119,Rio Grande Municipio,H1
PR,Puerto Rico,72,121,Sabana Grande Municipio,H1
PR,Puerto Rico,72,123,Salinas Municipio,H1
PR,Puerto Rico,72,125,San German Municipio,H1
PR,Puerto Rico,72,127,San Juan Municipio,H1
PR,Puerto Rico,72,129,San Lorenzo Municipio,H1
PR,Puerto Rico,72,131,San Sebastian Municipio,H1
PR,Puerto Rico,72,133,Santa Isabel Municipio,H1
PR,Puerto Rico,72,135,Toa Alta Municipio,H1
PR,Puerto Rico,72,137,Toa Baja Municipio,H1
PR,Puerto Rico,72,139,Trujillo Alto Municipio,H1
PR,Puerto Rico,72,141,Utuado Municipio,H1
PR,Puerto Rico,72,143,Vega Alta Municipio,H1
PR,Puerto Rico,72,145,Vega Baja Municipio,H1
PR,Puerto Rico,72,147,Vieques Municipio,H1
PR,Puerto Rico,72,149,Villalba Municipio,H1
PR,Puerto Rico,72,151,Yabucoa Municipio,H1
PR,Puerto Rico,72,153,Yauco Municipio,H1
VI,U.S. Virgin Islands,78,10,St. Croix Island,H4
VI,U.S. Virgin Islands,78,20,St. John Island,H4
VI,U.S. Virgin Islands,78,30,St. Thomas Island,H4
